product_id,product,category
6615,"Кефир Пискарёвский 2,5%, тетрапак, 1 л",Молочная продукция
6617,Ватные диски Я самая Cotton Fibers 120 шт.,Уход и гигиена
6624,"Йогурт Савушкин страчателла, 2%, 120 г",Молочная продукция
6627,"Торт Baker House Вишня, 350 г",Мучные кондитерские изделия
6636,"Напиток Pepsi газированный, 330 мл",Безалкогольные напитки
6637,"Творог Сваля обезжиренный, 1,8%, 200 г",Молочная продукция
6645,Горошек зеленый Bonduelle 200 г,Консервированные продукты
6648,"Майонез Heinz классический, 67%, 400 г",Молочная продукция
6651,"Печенье Орион choco boy, 45 г",Мучные кондитерские изделия
6652,"Кофе растворимый Жокей триумф, арабика, 150 г","Кофе, какао"
6667,"Чай Принцесса Нури высокогорный, черный, 25 пакетиков",Чай
6670,"Вода Сенежская негазированная, 5 л",Безалкогольные напитки
6671,"Семечки От Мартина отборные, с морской солью, 100 г",Снэки
6676,"Сок Фруктовый сад томатный, 1,93 л",Безалкогольные напитки
6678,"Пюре Агуша с цыпленком, с 6 месяцев, 80 г",Детское питание
6681,Торт медовик Черемушки 380 г,Мучные кондитерские изделия
6688,"Яйца куриные Роскар С1, коричневые, 10 шт.",Яичные товары
6689,"Яйца куриные Синявинское СО, белые, 30 шт.",Яичные товары
6690,"Варенье Armenium малина, 375 г",Консервированные продукты
6691,"Сок Я апельсин, с мякотью, 970 мл",Безалкогольные напитки
6712,"Сыр Burenka club сливочный, полутвердый, 50%, 200 г",Сыры
6731,"Напиток Pepsi газированный, 1,5 л",Безалкогольные напитки
6753,"Мороженое Snickers батончик, 48 г",Замороженная продукция
6754,"Чипсы Lay's со вкусом молодого зеленого лука, 80 г",Снэки
6757,"Вода Evian негазированная, 500 мл",Безалкогольные напитки
6766,Паста томатная Помидорка 270 г,Консервированные продукты
6770,"Гречка Мистраль ядрица, 5 пакетов по 80 г, 400 г",Бакалея
6774,"Мороженое Snickers эскимо, 73,5 г",Замороженная продукция
6816,"Соль Бриллиант пищевая, экстра, выварочная, 1 кг",Бакалея
6828,"Соль Салина пищевая, каменная, первый сорт, 1 кг",Бакалея
6829,"Яйца куриные Синявинское С1, белые, 10 шт.",Яичные товары
6834,"Йогурт Растишка яблоко-груша, 2,6%, 70 г",Детское питание
6868,"Йогурт Valio с клубникой, 2,6%, 180 г",Молочная продукция
6873,"Сыр Брест-Литовск нарезка, классический, 45%, 150 г",Сыры
6879,"Мыло твёрдое Safeguard классическое, 90 г",Уход и гигиена
6890,"Пюре ФрутоНяня персик, с 4 месяцев, 90 г",Детское питание
6893,Паста томатная Помидорка 480 г,Консервированные продукты
6895,"Мороженое Mars с карамелью, 315 г",Замороженная продукция
6910,"Яйца куриные Синявинское С1, белые, 30 шт.",Яичные товары
6915,"Корм Whiskas рагу с форелью, 85 г",Продукция для животных
6922,"Сыр кремчиз Bonfesto мягкий, шампиньоны, 70%, 170 г",Сыры
6931,"Вафли Яшкино шоколайт, 180 г",Мучные кондитерские изделия
6936,"Ананас Ferragosto шайба, 580 г",Консервированные продукты
6939,"Каша овсяная Быстров ассорти, 6 пакетиков, 240 г",Бакалея
6954,"Томаты Выборжец коктейльные, красные, 250 г",Свежие овощи
6977,"Сосиски Великолукский МК детям, 330 г",Мясная гастрономия
6978,"Ирис Красный Октябрь кис кис, 250 г",Кондитерские изделия
6988,"Хлебцы Щедрые ржаные, 100 г",Мучные кондитерские изделия
6997,"Масло сливочное Самокат 82,5%, 180 г",Молочная продукция
6999,"Вода Evian негазированная, 1,5 л",Безалкогольные напитки
7008,Салат Афицион БИО в горшочке Выборжец 90 г,Свежие овощи
7010,"Сыр Брест-Литовск голландский, нарезка, 45%, 150 г",Сыры
7025,"Шампунь Pantene густые и крепкие, 400 мл",Уход и гигиена
7027,"Йогурт Epica с ананасом, 4,8%, 130 г",Молочная продукция
7030,"Пюре Агуша с грушей, с 4 месяцев, 115 г",Детское питание
7031,"Рис Мистраль белый, кубань, круглозерный, 900 г",Бакалея
7038,Соус кисло-сладкий с ананасом Uncle Ben's 210 г,Бакалея
7041,"Фарш говяжий Мираторг из мраморной говядины, 400 г",Мясо
7048,Булочка Свердловская 100 г,Хлеб и хлебобулочные изделия
7051,"Йогурт Растишка малина-банан, 3%, 110 г",Детское питание
7055,"Нектар Ararat гранатовый, 0,97 л",Безалкогольные напитки
7066,"Наполнитель Catsan впитывающий, 5 л",Промышленные товары
7073,"Круассан классический, 60 г",Мучные кондитерские изделия
7090,"Кофе молотый Жокей баварский шоколад, 150 г","Кофе, какао"
7095,"Йогурт Растишка яблоко-груша, 3%, 110 г",Детское питание
7109,"Конфеты Рот Фронт батончики, 250 г",Кондитерские изделия
7111,"Вода Сенежская газированная, 1 л",Безалкогольные напитки
7114,Паста томатная Помидорка 70 г,Консервированные продукты
7126,"Шампунь Pantene Pro-V Aqua Light, 400 мл",Уход и гигиена
7127,"Грибы Выборжец шампиньоны, резанные, 300 г",Свежие овощи
7129,"Паштет Argeta из курицы, 95 г",Консервированные продукты
7135,"Сосиски Стародворье баварские, 420 г",Мясная гастрономия
7151,"Сосиски Ядрёна Копоть с сыром, 420 г",Мясная гастрономия
7169,"Кукуруза Heinz сладкая, 340 г",Консервированные продукты
7170,"Сметана Веселый молочник 20%, 180 г",Молочная продукция
7179,"Нектар Добрый апельсиновый, 1 л",Безалкогольные напитки
7186,"Напиток Pepsi газированный, 1 л",Безалкогольные напитки
7210,"Чипсы Lay's max, со вкусом сметаны и лука, 150 г",Снэки
7222,"Шоколад Бабаевский горький, 100 г",Кондитерские изделия
7235,"Сыр Брест-Литовск российский, нарезка, 50%, 150 г",Сыры
7246,"Сок Я ананас, с мякотью, 970 мл",Безалкогольные напитки
7252,"Капуста белокочанная новый урожай, 1,9 кг",Свежие овощи
7255,"Шоколад Alpen Gold молочный, 90 г",Кондитерские изделия
7274,"Сок Тёма яблочный, осветленный, 200 мл",Детское питание
7293,"Сметана Весёлый молочник 15%, 180 г",Молочная продукция
7294,"Сметана Веселый молочник 15%, 300 г",Молочная продукция
7311,"Приправа Maggi супер приправа, 10 овощей, 75 г",Бакалея
7312,"Творог мягкий Свитлогорье 4%, 400 г",Молочная продукция
7325,Соус кисло-сладкий с овощами Uncle Ben's 210 г,Бакалея
7336,"Мороженое Mars батончик, 41,8 г",Замороженная продукция
7338,"Продукт рассольный Arla Apetina Soft 52,5%, 250 г",Сыры
7350,"Рис Мистраль басмати, 5 пакетов по 80 г, 400 г",Бакалея
7365,"Сок Добрый апельсиновый, 0,33 л",Безалкогольные напитки
7367,"Чипсы Lay's Stix, со вкусом сметаны и лука, 65 г",Снэки
7370,"Пюре Агуша с грушей, с 4 месяцев, 90 г",Детское питание
7372,"Очиститель унитазов Frosch лимон, 750 мл",Бытовая химия
7375,"Котлеты Мираторг вкусные, 300 г",Замороженная продукция
7385,"Кофе молотый Jacobs Monarch классика, 70 г","Кофе, какао"
7390,"Напиток Pepsi газированный, 2 л",Безалкогольные напитки
7395,"Паштет Argeta из тунца, 95 г",Консервированные продукты
7408,"Йогурт Савушкин клубника, 2%, 120 г",Молочная продукция
7414,"Кефир Веселый молочник 2,5%, 950 г",Молочная продукция
7416,"Сметана Домик в деревне 20%, 300 г",Молочная продукция
7427,"Рис Мистраль янтарь, 5 пакетов по 80 г, 400 г",Бакалея
7432,"Колбаса Папа может филейная, 500 г",Мясная гастрономия
7433,"Каша 5 злаков Быстров с медом и орехами, 40 г",Бакалея
7446,Говядина с картофельным пюре Мираторг 345 г,Кулинария
7449,"Рис Мистраль жасмин, 5 пакетов по 80 г, 400 г",Бакалея
7461,"Сметана Домик в деревне 15%, 300 г",Молочная продукция
7470,"Чипсы Lay's max, со вкусом сметаны и лука, 80 г",Снэки
7473,"Сыр Брест-Литовск тильзитер, нарезка, 45%, 150 г",Сыры
7474,"Сыр Красногвардейский чечил спагетти, 40%, 100 г",Сыры
7477,"Филе индейки ИндиЛайт малое, охлажденное, 500 г",Птица
7485,"Рис Мистраль индика, 5 пакетов по 80 г, 400 г",Бакалея
7491,"Капсулы для стирки Tide с ленор, 15 шт.",Бытовая химия
7509,"Стиральный порошок Tide Детский, 2,4 кг",Бытовая химия
7518,"Бульонные кубики Maggi бульон с курицей, 72 г",Бакалея
7535,"Сок Добрый мультифрукт, 0,33 л",Безалкогольные напитки
7545,"Горох Мистраль желтый, колотый, айдахо, 500 г",Бакалея
7550,"Макаронные изделия Makfa рожки гладкие, 400 г",Бакалея
7552,"Нектар Ararat вишневый, 0,97 л",Безалкогольные напитки
7553,"Шоколад Алёнка с фундуком, 100 г",Кондитерские изделия
7554,"Кефирный напиток BioMax 1%, 450 г",Молочная продукция
7565,"Сок Rich мультифруктовый, 1 л",Безалкогольные напитки
7571,"Соус Dolmio со сливками, классический, 200 г",Бакалея
7578,"Борщ Главсуп с курицей, 250 г",Замороженная продукция
7589,"Соус песто Славянский дар с базиликом, 160 г",Бакалея
7596,"Напиток 7UP газированный, 1 л",Безалкогольные напитки
7605,Колбаски с тушеной капустой Мираторг 305 г,Кулинария
7611,"Снежок Простоквашино 2,5%, 430 мл",Молочная продукция
7624,"Сыр копченый Красногвардейский коса, 40%, 110 г",Сыры
7629,"Драже Skittles кисломикс, 100 г",Кондитерские изделия
7634,"Перец болгарский зеленый, Турция, 500 г",Свежие овощи
7635,"Напиток 7UP газированный, 2 л",Безалкогольные напитки
7637,"Чипсы Русская картошка со вкусом курицы, 150 г",Снэки
7649,"Творог Савушкин Хуторок 1%, 300 г",Молочная продукция
7656,"Шницель из индейки ИндиЛайт охлажденный, 400 г",Птица
7669,"Сыр Вимм-Билль-Данн ламбер, твёрдый, 50%, 230 г",Сыры
7690,"Чипсы Русская картошка со вкусом бекона, 150 г",Снэки
7696,"Чипсы Pringles со вкусом сметаны и лука, 165 г",Снэки
7713,"Творог Савушкин Хуторок 9%, 300 г",Молочная продукция
7716,"Наполнитель Гошка древесный, 4 л",Промышленные товары
7725,"Кофе в зернах Жокей традиционный, 400 г","Кофе, какао"
7746,"Сок Тёма груша, осветленный, 200 мл",Детское питание
7756,"Чевапчичи Мираторг Колбаски из говядины, 300 г",Мясо
7768,"Сухарики Хрустим Багет, со вкусом краба, 60 г",Снэки
7769,Паста томатная Heinz 70 г,Консервированные продукты
7775,"Чипсы Lay's Stix, со вкусом сыра чеддер, 65 г",Снэки
7777,"Кефир Простоквашино 3,2%, 930 мл",Молочная продукция
7788,"Кетчуп Heinz с чесноком и пряностями, 350 г",Бакалея
7792,"Сметана Брест-Литовск 15%, 180 г",Молочная продукция
7793,"Мука MAKFA хлебопекарная, высший сорт, 1 кг",Бакалея
7816,"Йогурт Danone натуральный, 110 г",Молочная продукция
7818,"Чипсы Lay's со вкусом сметаны и зелени, 150 г",Снэки
7829,"Сметана Брест-Литовск 20%, 180 г",Молочная продукция
7831,"Кефир Простоквашино 2,5%, 930 мл",Молочная продукция
7833,"Багет Парижский, 450 г",Хлеб и хлебобулочные изделия
7849,"Сосиски Клинский молочные, 530 г",Мясная гастрономия
7850,"Чай Tess Pleasure, чёрный, 25 пакетиков, 37,5 г",Чай
7853,"Чипсы Pringles со вкусом зеленого лука, 165 г",Снэки
7870,"Каша овсяная Быстров малина с молоком, 40 г",Бакалея
7871,"Сыр Брест-Литовск финский, нарезка, 45%, 150 г",Сыры
7875,"Сыр Вайнкезе Самокат выдержанный в вине, 180 г",Сыры
7889,"Кефир Веселый молочник 1%, 950 г",Молочная продукция
7895,"Йогурт Растишка клубника, 3%, 110 г",Детское питание
7896,"Орех По-Егорьевски мясной, 115 г",Мясная гастрономия
7911,"Сосиски Мираторг молочные, 400 г",Мясная гастрономия
7926,"Чипсы Pringles со вкусом сметаны и лука, 70 г",Снэки
7930,"Чипсы Lay's со вкусом сметаны и зелени, 240 г",Снэки
7936,"Огурцы среднеплодные пупырчатые, 500 г",Свежие овощи
7956,"Шоколад Алёнка пористый, 95 г",Кондитерские изделия
7968,"Сметана Пискарёвский 20%, 300 г",Молочная продукция
7990,"Сметана Пискарёвский 15%, 200 г",Молочная продукция
7991,"Сок Rich грейпфрутовый, 1 л",Безалкогольные напитки
8010,"Сок Добрый томатный, 0,33 л",Безалкогольные напитки
8011,"Чай Tess Earl Grey, чёрный, 25 пакетиков, 45 г",Чай
8017,"Йогурт Греческий Teos 2%, 140 г",Молочная продукция
8026,"Сок Добрый яблочный, 0,33 л",Безалкогольные напитки
8030,"Нектар Rich персиковый, 1 л",Безалкогольные напитки
8034,"Йогурт Греческий Teos 2%, 250 г",Молочная продукция
8051,"Сок J7 апельсиновый, 970 мл",Безалкогольные напитки
8057,"Котлеты Мираторг из мраморной говядины, 400 г",Мясо
8073,"Виноград Кримсон без косточек, 500 г",Свежие фрукты
8089,"Лавровый лист Kotanyi целый, отборный, 5 г",Бакалея
8105,"Сыр сливочный Arla Natura нарезка, 45%, 150 г",Сыры
8109,"Чипсы Русская картошка со вкусом сыра, 150 г",Снэки
8114,"Яйца куриные Село Зеленое С1, 10 шт.",Яичные товары
8115,"Сыр плавленый President сливочный, 45%, 140 г",Сыры
8118,"Чипсы Lay's со вкусом сметаны и зелени, 80 г",Снэки
8130,"Напиток Evervess тоник, 1 л",Безалкогольные напитки
8133,"Сыр Брест-Литовск легкий, нарезка, 35%, 150 г",Сыры
8134,"Мандарины новый урожай, Турция, 1 кг",Свежие фрукты
8145,"Сыр плавленый Hochland с ветчиной, 55%, 200 г",Сыры
8154,"Виноград красный без косточек, 500 г",Свежие фрукты
8165,"Стиральный порошок Ariel Color, 3 кг",Бытовая химия
8171,"Сыр плавленый President сливочный, 45%, 200 г",Сыры
8189,"Нектар Добрый виноград, 1 л",Безалкогольные напитки
8224,"Томаты кунеро Выборжец в лотке, 700 г",Свежие овощи
8231,"Сыр Тильзитер Свитлогорье нарезка, 45%, 150 г",Сыры
8234,"Ряженка Самокат 3,6-4,6%, 500 г",Молочная продукция
8250,"Чай Lipton Yellow Label, черный, 25 пакетиков",Чай
8257,"Нектар J7 вишнёвый, 970 мл",Безалкогольные напитки
8268,"Сок Rich апельсиновый, 1 л",Безалкогольные напитки
8270,"Сыр творожный Hochland сливочный, 60%, 140 г",Сыры
8272,"Драже Skittles фрукты, 100 г",Кондитерские изделия
8274,"Яйца куриные Синявинское СО, 10 шт.",Яичные товары
8286,"Макароны MAKFA вермишель, паутинка, 400 г",Бакалея
8327,"Сыр творожный Hochland сливочный, 60%, 220 г",Сыры
8345,"Кефир Простоквашино 1%, 930 мл",Молочная продукция
8373,"Сметана Свитлогорье 20%, 200 г",Молочная продукция
8375,"Соус Dolmio со сливками и чесноком, 200 г",Бакалея
8390,"Сыр Брест-Литовск гауда, нарезка, 45%, 150 г",Сыры
8392,"Шоколад Milka молочный, 90 г",Кондитерские изделия
8395,"Сыр пармезан Сastello Reggianido, 32%, 150 г",Сыры
8404,"Сыр плавленый Hochland сливочный, 55%, 200 г",Сыры
8416,"Приправа Maggi для плова, с курицей, 24 г",Бакалея
8430,"Капуста Россия, белокочанная, 1,5 кг",Свежие овощи
8434,"Сыр плавленый Hochland с грибами, 45%, 150 г",Сыры
8451,"Котлеты Мираторг куриные, по-киевски, 460 г",Птица
8464,"Соус Bull's Eye BBQ, оригинальный, 300 мл",Бакалея
8476,"Сыр творожный Hochland с зеленью, 60%, 140 г",Сыры
8508,"Фарш говяжий Самсон охлажденный, 7,5%, 400 г",Мясо
8529,"Аджика Славянский дар традиционная, 170 г",Бакалея
8534,"Сыр плавленый Hochland с грибами, 55%, 200 г",Сыры
8538,"Капуста Россия, белокочанная, 1,2 кг",Свежие овощи
8548,"Сметана Свитлогорье 15%, 200 г",Молочная продукция
8586,Конфеты Toffee Premio 250 г,Кондитерские изделия
8596,"Сыр творожный Almette с зеленью, 60%, 150 г",Сыры
8602,"Чипсы фруктовые Самокат из апельсина, 30 г",Снэки
8631,"Сыр фета Беловежские сыры белая, 40%, 250 г",Сыры
8645,"Творог Пискарёвский 5%, 250 г",Молочная продукция
8650,"Мандарины мини, с листочком, 700 г",Свежие фрукты
8655,"Соль поваренная, пищевая, помол №1, 1 кг",Бакалея
8661,Огурцы среднеплодные Выборжец 450 г,Свежие овощи
8668,"Ель русская 1,5 метра ±15 см",Промышленные товары
8670,"Соус Dolmio со сливками и грибами, 200 г",Бакалея
8687,"Чипсы Lay's со вкусом зеленого лука, 110 г",Снэки
8691,"Перец острый зеленый в лотке, 100 г",Свежие овощи
8692,Кофе растворимый Jacobs Monarch 38 г,"Кофе, какао"
8710,"Нектар Я вишневый, 970 мл",Безалкогольные напитки
8711,Огурцы среднеплодные Выборжец 600 г,Свежие овощи
8715,"Чипсы Lay's Stix, со вкусом кетчупа, 125 г",Снэки
8718,"Нектар Добрый ананас, 1 л",Безалкогольные напитки
8728,"Нектар Rich вишнёвый, 1 л",Безалкогольные напитки
8730,"Авокадо Hass Ready to enjoy, 2 шт.",Свежие фрукты
8746,"Соус Терияки Uncle Ben's имбирный, 210 г",Бакалея
8750,"Макароны Шебекинские спирали, 366, 450 г",Бакалея
8754,"Фарш свино-говяжий Мираторг домашний, 400 г",Мясо
8770,"Капуста Россия, белокочанная, 800 г",Свежие овощи
8778,"Чай Tess Lime, зелёный, 25 пакетиков, 37,5 г",Чай
8781,"Картофель белый, мытый, сетка, 2 кг",Свежие овощи
8794,"Чипсы Lay's со вкусом зелёного лука, 150 г",Снэки
8805,"Гель для стирки Ariel color, 1,3 л",Бытовая химия
8813,"Соус Dolmio со сливками и травами, 200 г",Бакалея
8829,"Сыр творожный Almette сливочный, 60%, 150 г",Сыры
8830,"Чай Greenfield Golden Ceylon, чёрный, 200 г",Чай
8841,"Горчица Славянский дар зернистая, 170 г",Бакалея
8865,"Сосиски Дымов Венские, 290 г",Мясная гастрономия
8908,"Сыр Брест-Литовск классический, 45%, 200 г",Сыры
8928,"Чипсы Lay's Stix, со вкусом кетчупа, 65 г",Снэки
8930,Яйца перепелиные Fine Life 20 шт.,Яичные товары
8934,"Сыр Брест-Литовск классический, 45%, 500 г",Сыры
8961,"Бекон Мираторг любительский, свиной, 260 г",Мясо
8987,"Кетчуп Heinz для гриля и шашлыка, 350 г",Бакалея
8988,"Семечки От Мартина с морской солью, 200 г",Снэки
9028,Помпа для воды механическая,Промышленные товары
9049,"Творог Свитлогорье 9%, 200 г",Молочная продукция
9053,"Сок Добрый томатный, 1 л",Безалкогольные напитки
9075,"Томаты Выборжец сливовидные, 600 г",Свежие овощи
9110,"Сок Добрый яблочный, 2 л",Безалкогольные напитки
9111,"Сок Тёма мультфруктовый, 200 мл",Детское питание
9113,"Мюсли ОГО! запеченные, с яблоком, 350 г",Бакалея
9136,"Яблоки Айдаред новый урожай, 1 кг",Свежие фрукты
9138,"Кофе растворимый Nescafe Gold, 75 г","Кофе, какао"
9141,Мороженое Snickers 375 г,Замороженная продукция
9171,"Яйца куриные Fine Life СО, 10 шт.",Яичные товары
9201,"Картофель варёный в вакууме, 500 г",Свежие овощи
9225,"Яйца куриные Fine Life СО, 30 шт.",Яичные товары
9233,"Сок Rich ананасовый, 1 л",Безалкогольные напитки
9261,"Яблоки Гренни Смит в лотке, 500 г",Свежие фрукты
9268,"Сахар Чайкофский белый, кусковой, 500 г",Бакалея
9293,"Сок Добрый яблочный, 1 л",Безалкогольные напитки
9316,"Чипсы Lay's со вкусом красной икры, 140 г",Снэки
9328,"Сыр Гауда Свитлогорье нарезка, 45%, 150 г",Сыры
9347,"Кальмар Agama филе, свежемороженый, 600 г",Рыба
9348,"Сухарики Хрустим со вкусом сметаны, 40 г",Снэки
9354,"Филе телятины Мираторг охлажденное, 600 г",Мясо
9364,"Макаронные изделия MAKFA улитки, 400 г",Бакалея
9365,"Фарш говяжий Мираторг традиционный, 400 г",Мясо
9366,"Сок Я грейпфрут, 970 мл",Безалкогольные напитки
9376,"Крупа гречневая Мистраль ядрица, 900 г",Бакалея
9409,"Мюсли ОГО! запеченные, с орехом, 350 г",Бакалея
9412,"Сыр Брест-Литовск голландский, 45%, 240 г",Сыры
9414,Соус с ароматными травами Dolmio 210 г,Бакалея
9424,"Кофе молотый Paulig Classic, 250 г","Кофе, какао"
9450,"Сок J7 яблочный, 970 мл",Безалкогольные напитки
9467,"Зажарка Maggi с луком и морковью, 60 г",Бакалея
9469,"Ребрышки свиные Самсон охлажденные, 300 г",Мясо
9471,"Соус Dolmio со сливками и сыром, 200 г",Бакалея
9474,"Мандарины Марокко, в сетке, 1 кг",Свежие фрукты
9484,"Ребрышки свиные Самсон охлажденные, 400 г",Мясо
9496,"Горчица Славянский дар домашняя, 170 г",Бакалея
9508,"Томаты сливовидные в лотке, 500 г",Свежие овощи
9525,"Сок Rich яблочный, 1 л",Безалкогольные напитки
9530,"Грибы Выборжец шампиньоны, 400 г",Свежие овощи
9534,"Мясо мидии Agama варено-мороженое, 300 г",Рыба
9535,"Хурма Королек шоколадная, 500 г",Свежие фрукты
9545,"Минтай Agama филе, свежемороженое, 400 г",Рыба
9588,"Картофель красный, в сетке, 5 кг",Свежие овощи
9589,"Сухари Спецсервис панировочные, 150 г",Бакалея
9591,"Каша овсяная Быстров с персиком, 40 г",Бакалея
9606,"Нектар Я манго, 970 мл",Безалкогольные напитки
9616,"Макаронные изделия MAKFA виток, 400 г",Бакалея
9621,"Лапша Роллтон с острой говядиной,90 г",Бакалея
9649,"Лапша Биг Бон с говядиной гриль, 95 г",Бакалея
9654,"Сметана Самокат 25%, 160 г",Молочная продукция
9666,"Треска Agama лойн, свежемороженый, 400 г",Рыба
9674,"Картофель красный, в сетке, 2 кг",Свежие овощи
9675,"Чипсы Pringles со вкусом паприки, 165 г",Снэки
9681,"Биточки Мираторг куриные, нежные, 350 г",Птица
9705,"Салат из капусты по-корейски, 400 г",Кулинария
9708,"Сок Rich томатный, 1 л",Безалкогольные напитки
9709,"Сыр Сваля тильзитер, нарезка, 45%, 150 г",Сыры
9710,"Сыр Брест-Литовск российский, 50%, 240 г",Сыры
9713,"Кефир Самокат 3,2%, 1000 г",Молочная продукция
9736,"Свекла вареная очищенная, 500 г",Свежие овощи
9741,"Грудка куриная Мираторг с кожей, 700 г",Птица
9748,Соус с луком и чесноком Dolmio 210 г,Бакалея
9769,"Голень индейки Пава-Пава вакуум, 2 шт.",Птица
9771,"Грудка куриная Мираторг с кожей, 900 г",Птица
9773,"Голень куриная Мираторг с кожей, 750 г",Птица
9785,"Соус Dolmio традиционный, 350г (уд.)",Бакалея
9786,"Виноград чёрный в лотке, 500 г",Свежие фрукты
9797,"Сыр эдам Sch?nfeld кусковой, 45%, 250 г",Сыры
9830,"Яблоки Ред Чиф в пакете, 500 г",Свежие фрукты
9832,"Макароны Barilla пенне ригате, 500 г",Бакалея
9845,"Сахар Русский белый, кусковой, 500 г",Бакалея
9855,"Грудка куриная Мираторг с кожей, 500 г",Птица
9856,"Грудка куриная Мираторг с кожей, 600 г",Птица
9861,Булгур с сердечками Мираторг 310 г,Кулинария
9862,"Виноград кишмиш красный, 500 г",Свежие фрукты
9887,"Свёкла варёная в вакууме, 500 г",Свежие овощи
9906,"Груша Конференц в лотке, 500 г",Свежие фрукты
9915,"Соус Uncle Ben's сладкий чили, 210 г",Бакалея
9928,"Чипсы Pringles со вкусом паприки, 70 г",Снэки
9950,"Грудка куриная Мираторг с кожей, 800 г",Птица
9965,"Сыр Косичка Свитлогорье копченый, 100 г",Сыры
9982,"Фарш свиной Мираторг охлажденный, 500 г",Мясо
10007,"Приправа Kotanyi для картофеля, 30 г",Бакалея
10008,"Томаты Выборжец на ветке, 600 г",Свежие овощи
10010,"Сыр Брест-Литовск тильзитер, 45%, 240 г",Сыры
10035,Конфеты Ласточка 250 г,Кондитерские изделия
10037,"Сода ГОСТ 32802-2014 пищевая, 500 г",Бакалея
10053,"Чипсы Pringles со вкусом краба, 165 г",Снэки
10072,"Филе куриное Мираторг без кожи, 850 г",Птица
10127,"Творог Самокат 5%, 120 г",Молочная продукция
10133,"Сыр сливочный Брест-Литовск 50%, 200 г",Сыры
10135,Фарфалле с курицей Мираторг 320 г,Кулинария
10156,"Макароны Barilla пипе ригате, 500 г",Бакалея
10168,"Макароны Barilla спагетти №3, 500 г",Бакалея
10187,"Хрен Славянский дар домашний, 160 г",Бакалея
10215,"Грудка куриная Мираторг с кожей, 1 кг",Птица
10218,"Чипсы Lay's со вкусом лобстера, 150 г",Снэки
10247,"Лук Ялтинский, репчатый, 400 г",Свежие овощи
10255,"Виноград белый в лотке, 500 г",Свежие фрукты
10264,"Сливы Венгерка в лотке, 500 г",Свежие фрукты
10265,"Бедро куриное Мираторг с кожей, 750 г",Птица
10275,"Макароны Barilla баветте №13, 500 г",Бакалея
10277,"Сухарики Хрустим со вкусом сыра, 40 г",Снэки
10278,"Сыр мягкий Домашний Самокат 45%, 200 г",Сыры
10307,Соус Китайский Славянский дар 380 г,Бакалея
10310,"Соус Heinz томатный, барбекю, 230 г",Бакалея
10313,"Чипсы Lay's со вкусом барбекю, 110 г",Снэки
10337,"Морковь мытая, в пакете, 1 кг",Свежие овощи
10338,"Чипсы Pringles со вкусом сыра, 165 г",Снэки
10367,"Соус Heinz томатный, сальса, 230 г",Бакалея
10397,"Чёрный перец Kotanyi горошек, 20 г",Бакалея
10433,"Сыр плавленый Карат Дружба, 45%, 90 г",Сыры
10444,Разрыхлитель теста Dr. Oetker 10 г,Бакалея
10530,"Сыр Тысяча озер сливочный, 50%, 240 г",Сыры
10553,"Сыр Брест-Литовск пинский, 48%, 200 г",Сыры
10555,"Картофель белый в сетке, 2 кг",Свежие овощи
10588,"Хурма Королек в лотке, 500 г",Свежие фрукты
10611,"Чёрный перец Kotanyi молотый, 20 г",Бакалея
10648,"Сыр Брест-Литовск финский, 45%, 240 г",Сыры
10670,"Картофель белый в сетке, 5 кг",Свежие овощи
10685,"Пюре Роллтон с жареным луком, 40 г",Бакалея
10695,"Кефир Самокат 0%, 500 г",Молочная продукция
10696,"Филе индейки Пава-Пава грудка, 700 г",Птица
10727,"Яблоки Голден в лотке, 500 г",Свежие фрукты
10733,Халва РотФронт 400 г,Кондитерские изделия
10756,Соус Тайский Славянский дар 360 г,Бакалея
10770,Салат Фриллис Выборжец 100 г,Свежие овощи
10789,"Чипсы Pringles со вкусом сыра, 70 г",Снэки
10792,"Груша Пакхам в лотке, 500 г",Свежие фрукты
10794,"Сыр Брест-Литовск лёгкий, 35%, 200 г",Сыры
10815,"Мука Предпортовая пшеничная, 1 кг",Бакалея
10849,"Соль 4 Life морская, мелкая, 1 кг",Бакалея
10851,"Мука Предпортовая пшеничная, 2 кг",Бакалея
10854,Стейк грудки индейки ИндиЛайт 525 г,Птица
10865,"Яблоки Гала в пакете, 500 г",Свежие фрукты
10888,"Творог Сваля 9%, 200 г",Молочная продукция
10890,"Чипсы Lay's со вкусом бекона, 150 г",Снэки
10910,"Перец красный в лотке, 500 г",Свежие овощи
10914,"Чипсы Пакет картошки с солью, 100 г",Снэки
10948,"Горчица Столичная русская, 100 г",Бакалея
10950,"Чипсы Lay's со вкусом бекона, 80 г",Снэки
11010,"Томаты Черри в лотке, 250 г",Свежие овощи
11032,"Сыр Брест-Литовск гауда, 45%, 240 г",Сыры
11034,"Сыр Сулугуни Свитлогорье 45%, 300 г",Сыры
11046,"Семечки От Мартина отборные, 100 г",Снэки
11068,"Чипсы Pringles оригинальные, 165 г",Снэки
11070,"Лук репчатый, в сетке, 1 кг",Свежие овощи
11089,"Хурма Шарон в лотке, 500 г",Свежие фрукты
11150,"Чипсы Lay's со вкусом краба, 240 г",Снэки
11155,"Перец жёлтый в лотке, 500 г",Свежие овощи
11177,"Семечки От Мартина отборные, 200 г",Снэки
11212,"Чипсы Lay's со вкусом краба, 150 г",Снэки
11214,"Пюре Роллтон с сухариками, 40 г",Бакалея
